,year_month,us_state,make,phone_series,phone_launch_date,model_family,predecessor,successor,model_age_days,model_age_months,model,sku,sku_no_colour,colour,size,closing_subs_monthly,filed_claims,claims,claims_swap,claims_replacement,ir_rate_swap,ir_rate_replacement,ir_rate_monthly,churn_rate,churn
4310,2020-12-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,468,15,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3631,8.0,8.0,4.0,4.0,0.0,0.0,0.0022032497934453,0.0316717157807766,115
4311,2021-01-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,499,16,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3540,11.0,12.0,7.0,5.0,0.0,0.0,0.0033898305084745,0.022316384180791,79
4312,2021-02-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,527,17,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3471,13.0,12.0,6.0,6.0,0.0,0.0,0.003457216940363,0.0178622875252089,62
4313,2021-03-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,558,18,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3408,10.0,1.0,0.0,1.0,0.0,0.0,0.0002934272300469,0.0178990610328639,61
4314,2021-04-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,588,19,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3345,12.0,14.0,11.0,3.0,0.0,0.0,0.004185351270553,0.0170403587443946,57
4315,2021-05-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,619,20,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3293,10.0,9.0,6.0,3.0,0.0,0.0,0.0027330701488004,0.0148800485879138,49
4316,2021-06-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,649,21,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3188,6.0,5.0,2.0,3.0,0.0,0.0,0.0015683814303638,0.023525721455458,75
4317,2021-07-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,680,22,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,3093,13.0,13.0,11.0,2.0,0.0,0.0,0.0042030391205948,0.0197219527966376,61
4318,2021-08-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,711,23,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2983,5.0,5.0,5.0,0.0,0.0,0.0,0.0016761649346295,0.0207844451894066,62
4319,2021-09-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,741,24,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2822,14.0,14.0,9.0,5.0,0.0,0.0,0.0049610205527994,0.0350815024805103,99
4320,2021-10-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,772,25,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2613,10.0,9.0,8.0,1.0,0.0,0.0,0.0034443168771527,0.052812858783008,138
4321,2021-11-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,802,26,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2423,9.0,7.0,5.0,2.0,0.0,0.0,0.0028889806025588,0.0511762278167561,124
4322,2021-12-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,833,27,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2127,10.0,9.0,8.0,1.0,0.0,0.0,0.004231311706629,0.0968500235072873,206
4323,2022-01-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,864,28,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1990,12.0,8.0,8.0,0.0,0.0,0.0,0.0040201005025125,0.050251256281407,100
4324,2022-02-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,892,29,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1889,1.0,1.0,1.0,0.0,0.0,0.0,0.0005293806246691,0.0402329274748544,76
4325,2022-03-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,923,30,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1784,5.0,5.0,5.0,0.0,0.0,0.0,0.0028026905829596,0.0420403587443946,75
4326,2022-04-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,953,31,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1658,4.0,5.0,4.0,1.0,0.0,0.0,0.0030156815440289,0.0500603136308806,83
4327,2022-05-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,984,32,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1525,3.0,3.0380532556105297,2.55549898974013,0.4825542658703772,0.0016757370424525,0.0003164290268002,0.0019921660692528,0.0544262295081967,83
4328,2022-06-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1014,33,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1408,3.0,3.0,3.0,0.0,0.0,0.0,0.0021306818181818,0.0582386363636364,82
4329,2022-07-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1045,34,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1277,2.0,2.0,2.0,0.0,0.0,0.0,0.0015661707126076,0.0783085356303837,100
4330,2022-08-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1076,35,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1172,6.0,6.0,6.0,0.0,0.0,0.0,0.0051194539249146,0.068259385665529,80
4331,2022-09-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1106,36,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1083,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0014422582571012,-0.0002630163777711,0.00117924187933,0.0590951061865189,64
4332,2022-10-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1137,37,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,979,1.0,2.0,1.0,1.0,0.0,0.0,0.0020429009193054,0.0745658835546476,73
4333,2022-11-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1167,38,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,891,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.0023105862414033,0.0001109469858272,0.0024215332272306,0.0763187429854097,68
4334,2022-12-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1198,39,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,800,3.0,1.0,0.0,1.0,0.0,0.0,0.00125,0.09125,73
4335,2023-01-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1229,40,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,745,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.0027633991155575,0.0001326896166068,0.0028960887321644,0.0604026845637584,45
4336,2023-02-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1257,41,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408450704225352,29
4337,2023-03-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1288,42,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447093889716841,30
4338,2023-04-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1318,43,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323574730354391,21
4339,2023-05-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1349,44,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,627,2.0,2.0,2.0,0.0,0.0,0.0,0.0031897926634768,0.0287081339712919,18
4340,2023-06-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1379,45,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315091210613599,19
4341,2023-07-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1410,46,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,588,1.0,1.0,1.0,0.0,0.0,0.0,0.0017006802721088,0.0238095238095238,14
4342,2023-08-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1441,47,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157068062827225,9
4343,2023-09-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1471,48,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088339222614841,5
4344,2023-10-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1502,49,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,555,2.0503202005844128,1.0,0.0,1.0,0.0,0.0,0.0018018018018018,0.0144144144144144,8
4345,2023-11-01,Nevada,Apple,IPHONE 11,2019-09-20,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1532,50,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165745856353591,9
4346,2019-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,30,0,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,2
4347,2019-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,60,1,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1102,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.001417391735427,-0.0002584816126372,0.0011589101227899,0.0117967332123412,13
4348,2019-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,91,2,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1396,3.0,3.0380532556105297,2.55549898974013,0.4825542658703772,0.0018305866688682,0.0003456692448928,0.0021762559137611,0.0300859598853868,42
4349,2020-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,122,3,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1668,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.0012342520030517,5.926484674585467e-05,0.0012935168497976,0.0311750599520384,52
4350,2020-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,151,4,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2089,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0007477097618193,-0.0001363555467334,0.0006113542150859,0.0373384394447104,78
4351,2020-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,182,5,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2434,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.0008458226545153,4.0613707630273455e-05,0.0008864363621456,0.0279375513557929,68
4352,2020-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,212,6,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2462,5.0,4.798987555906567,3.5490322870395983,1.24995526886696,0.0014415240808446,0.0005076991343895,0.0019492232152341,0.0227457351746548,56
4353,2020-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,243,7,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2617,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.000596853531693,-0.0001088447600787,0.0004880087716142,0.0187237294612151,49
4354,2020-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,273,8,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2766,7.0,6.559921856202606,4.542565584339068,2.017356271863544,0.001642286906847,0.0007293406622789,0.002371627569126,0.0191612436731743,53
4355,2020-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,304,9,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2839,4.0,1.0,1.0,0.0,0.0,0.0,0.0003522367030644,0.0207819654808031,59
4356,2020-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,335,10,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2911,3.0,4.0,0.0,4.0,0.0,0.0,0.0013740982480247,0.0202679491583648,59
4357,2020-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,365,11,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2994,3.0,4.0,2.0,2.0,0.0003340013360053,0.0003340013360053,0.0013360053440213,0.0183700734802939,55
4358,2020-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,396,12,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2999,4.0,3.0,1.0,2.0,0.0003334444814938,0.0003334444814938,0.0010003334444814,0.0340113371123708,102
4359,2020-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,426,13,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2906,6.0,4.0,3.0,1.0,0.0003441156228492,0.0,0.0013764624913971,0.0536820371644873,156
4360,2020-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,457,14,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2927,8.0,7.440389006350625,5.0393322329888015,2.4010567733618347,0.0017216714154386,0.0008203132126278,0.0025419846280664,0.058079945336522,170
4361,2021-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,488,15,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2886,1.0,5.0,4.0,1.0,0.0,0.0,0.0017325017325017,0.0509355509355509,147
4362,2021-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,516,16,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2901,9.0,4.0,3.0,1.0,0.0,0.0,0.0013788348845225,0.0548086866597725,159
4363,2021-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,547,17,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2914,4.0,5.0,4.0,1.0,0.0,0.0,0.0017158544955387,0.0480439258750858,140
4364,2021-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,577,18,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2939,2.0,4.0,2.0,2.0,0.0,0.0,0.0013610071452875,0.0377679482817285,111
4365,2021-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,608,19,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2919,5.0,4.0,3.0,1.0,0.0,0.0,0.0013703323055841,0.0363138060979788,106
4366,2021-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,638,20,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2918,2.0,1.0,1.0,0.0,0.0,0.0,0.0003427004797806,0.0342700479780672,100
4367,2021-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,669,21,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2908,5.0,1.0,1.0,0.0,0.0,0.0,0.0003438789546079,0.0364511691884457,106
4368,2021-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,700,22,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2859,6.0,2.0,2.0,0.0,0.0,0.0,0.0006995452955578,0.030779993004547,88
4369,2021-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,730,23,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2890,4.0,4.0,3.0,1.0,0.0,0.0,0.0013840830449827,0.0304498269896194,88
4370,2021-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,761,24,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2873,4.0,5.0,4.0,1.0,0.0,0.0,0.0017403411068569,0.0302819352593108,87
4371,2021-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,791,25,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2801,3.0,4.0,4.0,0.0,0.0,0.0,0.0014280614066404,0.032488397001071,91
4372,2021-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,822,26,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2759,4.0,2.0,1.0,1.0,0.0,0.0,0.0007249003262051,0.0344327654947445,95
4373,2022-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,853,27,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2745,8.0,5.0,3.0,2.0,0.0,0.0,0.0018214936247723,0.0287795992714025,79
4374,2022-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,881,28,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2705,3.0,3.0,3.0,0.0,0.0,0.0,0.0011090573012939,0.0295748613678373,80
4375,2022-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,912,29,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2670,4.0,1.0,1.0,0.0,0.0,0.0,0.0003745318352059,0.0393258426966292,105
4376,2022-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,942,30,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2573,5.0,4.0,3.0,1.0,0.0,0.0,0.0015546055188495,0.0454722114263506,117
4377,2022-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,973,31,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2497,7.0,4.0,2.0,2.0,0.0,0.0,0.0016019223067681,0.0440528634361234,110
4378,2022-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1003,32,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2463,4.0,3.0,2.0,1.0,0.0,0.0,0.0012180267965895,0.0414129110840439,102
4379,2022-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1034,33,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2396,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0012739005168572,0.0003615420564977,0.0016354425733549,0.0346410684474124,83
4380,2022-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1065,34,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2325,6.0,6.0,6.0,0.0,0.0,0.0,0.0025806451612903,0.0404301075268817,94
4381,2022-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1095,35,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2257,4.0,4.0,3.0,1.0,0.0,0.0,0.001772264067346,0.0341160832964112,77
4382,2022-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1126,36,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2192,3.0,3.0,3.0,0.0,0.0,0.0,0.0013686131386861,0.0406021897810219,89
4383,2022-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1156,37,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2129,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0007336616685958,-0.0001337936764331,0.0005998679921627,0.0342883983090653,73
4384,2022-12-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1187,38,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2057,4.0,2.0,2.0,0.0,0.0,0.0,0.0009722897423432,0.0379192999513855,78
4385,2023-01-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1218,39,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,2000,6.0,3.0,3.0,0.0,0.0,0.0,0.0015,0.032,64
4386,2023-02-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1246,40,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1944,2.0,1.0,1.0,0.0,0.0,0.0,0.000514403292181,0.0329218106995885,64
4387,2023-03-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1277,41,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1884,4.0,4.0,3.0,1.0,0.0,0.0,0.0021231422505307,0.0382165605095541,72
4388,2023-04-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1307,42,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1841,2.0,3.0,1.0,2.0,0.0,0.0,0.0016295491580662,0.0298750678978816,55
4389,2023-05-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1338,43,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1800,4.0,4.0,3.0,1.0,0.0,0.0,0.0022222222222222,0.0427777777777778,77
4390,2023-06-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1368,44,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1762,1.0,1.0,1.0,0.0,0.0,0.0,0.0005675368898978,0.0357548240635641,63
4391,2023-07-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1399,45,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1728,4.0,2.0,1.0,1.0,0.0,0.0,0.0011574074074074,0.0318287037037037,55
4392,2023-08-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1430,46,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1696,3.0,1.0,1.0,0.0,0.0,0.0,0.0005896226415094,0.0324292452830189,55
4393,2023-09-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1460,47,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1637,2.0,2.0,2.0,0.0,0.0,0.0,0.0012217470983506,0.0458155161881491,75
4394,2023-10-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1491,48,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1493,5.0,4.0,4.0,0.0,0.0,0.0,0.0026791694574681,0.105157401205626,157
4395,2023-11-01,Texas,Apple,IPHONE 11,2019-10-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,1521,49,IPHONE 11 128GB WHITE,IPH11128WHT,IPH11128,White,128,1331,2.0,2.0,2.0,0.0,0.0,0.0,0.0015026296018031,0.12396694214876,165
4396,2019-09-01,California,Apple,IPHONE 11,2019-09-01,APPLE IPHONE 11,APPLE IPHONE XR,APPLE IPHONE 12,29,0,IPHONE 11 64GB BLACK,IPH1164BLK,IPH1164,Black,64,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
